Wiederaufnahme der Sitzungsperiode ;81 5 1642;Resumption of the session ;8645 12 4 1607;Resumption of the session ;8645 12 4 1607;0.08739908739908739;1;3
Die Abstimmung findet morgen um 12 . 00 Uhr statt . ;37 1190 900 530 390 167 25 1192 1193 934 25;The vote will take place tomorrow at 12 p . m . ;226 1181 125 689 856 1182 242 173 2747 26 1185 26;The vote will take tomorrow place at 12 noon . ;226 1181 125 689 1182 856 242 173 4163 26;1.251487012907931e-05;1;5
Koordinierung Strukturfonds/Kohäsionsfonds ;1720 0;Structural Funds - Cohesion Fund coordination ;2351 2352 638 4534 2561 1696;Coordination ;8815;0.0784313725490196;1;6
Und so erwarten auch viele Menschen in Wales , daß die Europäischen Strukturfonds ihnen bei der Überwindung einiger der gewaltigen Schwierigkeiten , mit denen wir ohne Zweifel zu kämpfen haben , hilft . ;972 208 1130 188 341 1246 4 5567 14 30 16 62 2388 150 228 5 8754 177 5 9996 1060 14 131 246 42 1482 3035 28 1762 95 14 8459 25;It is quite clear that many people within Wales are looking to the European Structural Funds programme to alleviate some of the great difficulties that we undoubtedly face . ;27 28 120 72 31 812 420 561 5134 41 1948 37 4 193 2351 2352 163 37 2785 149 12 4 320 1060 31 318 2298 1587 26;And the way also many of people who Wales that the of certain packhorses the immense difficulties we without any doubts to . ;1393 4 486 342 812 12 420 287 5134 31 4 12 394 11602 4 296 1060 318 1056 452 2806 37 26;3.0083853387800825e-23;1;3
Die Armut in Wales nimmt weiter zu , wobei sie seit 1997 besonders stark ansteigt . ;37 2764 4 5567 1073 1551 28 14 1946 241 872 615 525 2719 16890 25;We have seen poverty growing in Wales and growing still further since 1997 . ;40 113 2406 2564 3889 3 5134 53 3889 639 2180 107 634 26;The poverty in Wales is increasing 1997 . ;226 2564 3 5134 28 1190 634 26;1.139827104384672e-11;1;3
Die Kluft zwischen Arm und Reich wird immer tiefer . ;37 4933 192 15569 20 803 139 671 3865 25;We have seen the gap between rich and poor widen . ;40 113 2406 4 4101 201 4102 53 954 12164 26;The gap between and . ;226 4101 201 53 26;1.7312644251871784e-05;1;2
Wir erhoffen uns daher vom Strukturfondsprogramm nicht nur eine wirtschaftliche Umstrukturierung , sondern eine weitreichendere Verbesserung der wirtschaftlichen Basis des Landesteils . ;129 17610 285 1138 743 0 315 8 211 3675 4042 14 326 211 0 2796 5 1221 5982 50 0 25;We are looking , therefore , within the Structural Funds programme not just to see industrial restructuring but also to see a wider improvement in the whole of the economic base within the Principality . ;40 41 1948 20 29 20 561 4 2351 2352 163 77 340 37 1351 4684 3291 322 342 37 1351 35 2993 1309 3 4 567 12 4 623 749 561 4 33416 26;We hope therefore not restructuring but improvement economic basis of . ;40 136 29 77 3291 322 1309 623 264 12 26;4.503017818939457e-16;1;5
Deshalb möchte ich auf einige Probleme aufmerksam machen , denen sich die Kommission vorrangig widmen sollte . ;1010 108 210 9 146 374 396 397 14 246 180 16 219 4171 2917 694 25;That is why I want to highlight some of the issues that I believe the Commission must have at the forefront . ;1014 28 710 117 738 37 5646 149 12 4 940 31 117 208 4 227 347 113 242 4 11484 26;therefore would like I to some issues Commission should . ;29 427 118 117 37 149 940 227 33 26;1.5590574042672296e-11;1;5
Wir erwarten von der Kommission , daß es einen ergänzenden Finanzierungsanteil für die Vorhaben gibt . ;129 1130 46 5 219 14 30 27 232 4227 0 32 16 4363 1385 25;We look to the Commission also to ensure that there is matched funding for projects . ;40 690 37 4 227 342 37 770 31 672 28 13875 1702 61 1740 26;We expect Commission that complementary for . ;40 645 227 31 3941 61 26;2.4901514332381755e-12;1;3
Schließlich bitten wir die Kommission , für mehr Transparenz bei der Ausgabe von Strukturfondsgeldern zu sorgen . ;1659 5535 42 16 219 14 32 68 462 228 5 9606 46 0 28 1004 25;Finally , we ask that the Commission ensures that Structural Fund monies are spent in a way which is transparent . ;2428 20 318 708 31 4 227 5379 31 2351 2561 3121 41 2396 3 35 486 15 28 2837 26;Finally , ask we the Commission , transparency in issuance of ensure . ;2428 20 708 318 4 227 20 472 3 28481 12 770 26;3.569536895248805e-13;1;3
Zu vielem , was in diesem Parlament passiert , mangelt es an Transparenz . ;710 16681 14 184 4 137 63 3730 14 4184 27 113 462 25;Too much of what takes place within this Parliament is not transparent . ;5525 781 12 467 1012 856 561 124 64 28 77 2837 26;And what this happens Parliament there is transparency . ;1393 467 124 4932 64 672 28 472 26;6.030940074122622e-10;1;4
Herr Präsident ! Unser Ausschuß erörtert die vorliegenden Fragen aus vielen unterschiedlichen Blickwinkeln . ;53 54 58 816 1052 961 16 2104 442 181 2094 1905 0 25;Mr President , our committee views these issues very differently and , to start , I will speak from the point of view of research . ;47 58 20 154 147 155 84 940 372 3155 53 20 37 1004 20 117 125 1640 186 4 1089 12 277 12 1979 26;Mr President , our committee rightly discusses the issues available from many . ;47 58 20 154 147 1922 11346 4 940 2103 186 812 26;5.2377512826951645e-09;1;7
Das wird durch staatliche Maßnahmen ermöglicht , und eine solche Dezentralisation der höheren Ausbildung ist nachgerade eine sinnvolle Politik für eine ausgeglichene Entwicklung . ;157 139 189 1756 179 2905 14 20 211 866 0 5 2945 1879 7 13628 211 6662 322 32 211 15253 190 25;This will be possible with action on the part of governments , and such decentralisation of higher education will be an unquestionably useful policy in evening out development . ;162 125 8 209 46 188 82 4 142 12 2321 20 53 972 6174 12 1897 2956 125 8 13 18090 3289 552 3 3867 1073 569 26;Instead The will possible measures and packhorses the education is policy for development . ;947 226 125 209 644 53 11602 4 2956 28 552 61 569 26;9.409249346177813e-16;1;1
In einer anderen Frage , auf die wir besonders unter dem Blickwinkel der Industriepolitik aufmerksam machen möchten , hätten wir uns gewünscht , daß die Kommission bei der Planung der Koordinierung von Kohäsionsfonds und Strukturfonds die Auswirkungen des Wachstums des Dienstleistungssektors , des elektronischen Handels und der Nutzung des Internets mehr berücksichtigt hätte . ;437 456 1242 202 14 9 16 42 525 92 61 10992 5 17307 396 397 2372 14 603 42 285 6104 14 30 16 219 228 5 11613 5 1720 46 4874 20 2388 16 2366 50 6619 50 17599 14 50 2462 8203 20 5 2923 50 6153 68 1103 608 25;Another matter we would like to address , specifically from the point of view of industrial policy , is that we would have liked the Commission to pay more attention to the effects of services , electronic commerce and the growing use of the Internet , when they were planning the coordination of Structural Funds and Cohesion Funds . ;8452 1077 318 427 118 37 1856 20 654 186 4 1089 12 277 12 4684 552 20 28 31 318 427 113 597 4 227 37 2375 65 410 37 4 1511 12 1139 20 2313 5674 53 4 3889 705 12 4 4848 20 363 108 114 1832 4 1696 12 2351 2352 53 4534 2352 26;In a other question we particular the industrial policy draw your attention to want we that the Commission coordination planning of cohesion funds and structural funds in the services sector the electronic trade and of the Internet . ;451 35 731 213 318 438 4 4684 552 409 1234 410 37 738 318 31 4 227 1696 1832 12 1786 1238 53 2251 1238 3 4 1139 692 4 2313 2580 53 12 4 4848 26;2.562323732225674e-40;1;3
Armut und Reichtum hingen früher mehr von der Wirtschaftsstruktur ab . ;2764 20 352 0 4611 68 46 5 14593 922 25;Poverty and wealth used to depend more on means of livelihood . ;2943 53 367 1391 37 4995 65 82 11 12 9030 26;poverty and wealth before , . ;2564 53 367 101 20 26;3.2481634002688824e-09;1;4
Diese Tatsache hat der federführende Ausschuß meines Erachtens in seinem Bericht nicht ausreichend berücksichtigt , so daß ich die Kommission im Namen des Industrieausschusses darauf hinweisen möchte . ;1365 1367 120 5 0 1052 645 517 4 1161 1506 315 4169 1103 14 208 30 210 16 219 73 1676 50 0 561 1249 108 25;In my opinion the committee drafting the report has not taken sufficient account of this , so on behalf of the Committee on Industry , External Trade , Research and Energy , I would draw the Commission s attention to this issue . ;451 844 492 4 147 1893 4 1132 76 77 855 1758 2179 12 124 20 1097 82 1641 12 4 1046 82 4853 20 4854 1916 20 1258 53 4829 20 117 427 409 4 227 24 410 37 124 216 26;This fact has the committee that that in not report enough I Commission on behalf of the . ;162 531 76 4 147 31 31 3 77 1132 2917 117 227 82 1641 12 4 26;4.226437137599654e-23;1;3
Herr Präsident , ich möchte Frau Schroedter ganz herzlich für die von ihr zu diesem Thema geleistete Arbeit danken . Gleichzeitig möchte ich erklären , daß ich im Namen meiner Kollegin Frau Flautre spreche , die die Stellungnahme im Auftrag des Ausschusses für Beschäftigung und soziale Angelegenheiten erarbeitet hat und leider erkrankt ist . ;53 54 14 210 108 617 10198 109 5031 32 16 46 1401 28 137 414 4456 223 448 25 953 108 210 1121 14 30 210 73 1676 1712 3329 617 18837 1782 14 16 16 1721 73 1125 50 1677 32 2367 20 2395 3320 3895 120 20 3281 14767 7 25;Mr President , I would very much like to thank Mrs Schroedter for the work she has done on this and to explain to colleagues that I am speaking for my colleague , Mrs Flautre , who followed this for the Committee on Employment and Social Affairs but who is unfortunately ill . ;47 58 20 117 427 372 781 118 37 449 2185 9401 61 4 231 2888 76 460 82 124 53 37 487 37 1997 31 117 681 1645 61 844 1436 20 2185 25983 20 287 5685 124 61 4 1046 82 1700 53 4319 1048 322 287 28 1673 8955 26;Mr President I would like Schroedter has said warmly the work to this . would like I to explain that I on behalf my colleague the on behalf of the Committee on Employment and Social Affairs and , . ;47 58 117 427 118 9401 76 532 5979 4 231 37 124 26 427 118 117 37 487 31 117 82 1641 844 1436 4 82 1641 12 4 1046 82 1700 53 4319 1048 53 20 26;5.574595492678076e-36;1;3
Ich möchte Ihre Aufmerksamkeit auf die Änderungsanträge 1 und 2 lenken , die vom Ausschuß für Beschäftigung und soziale Angelegenheiten vorgelegt , jedoch vom Ausschuß für Regionalpolitik , Verkehr und Fremdenverkehr abgelehnt wurden . ;107 108 1890 1018 9 16 1325 1188 20 1700 9340 14 16 743 1052 32 2367 20 2395 3320 2458 14 822 743 1052 32 1678 14 970 20 971 4763 401 25;I would like to draw people s attention to Amendments Nos 1 and 2 which were agreed by the Committee on Employment and Social Affairs but not accepted by the Committee on Regional Policy , Transport and Tourism . ;117 427 118 37 409 420 24 410 37 2145 2146 1180 53 1674 15 114 2715 10 4 1046 82 1700 53 4319 1048 322 77 1304 10 4 1046 82 1653 1654 20 1655 53 1656 26;I would like draw your attention 1 and 2 Committee on for Employment and Social Affairs but Committee on for Regional Policy , and Tourism rejected . ;117 427 118 409 1234 410 1180 53 1674 1046 82 61 1700 53 4319 1048 322 1046 82 61 1653 1654 20 53 1656 828 26;1.0297538429382086e-23;1;3
Darin geht es um die Sozialwirtschaft und die Notwendigkeit der Bereitstellung von social risk capital und der finanziellen Unterstützung von lokalen Programmen zur Schaffung von Beschäftigungsmöglichkeiten und zur Stärkung des sozialen Zusammenhalts . ;4121 417 27 390 16 11172 20 16 1746 5 4083 46 0 0 0 20 5 3627 125 46 1754 1846 222 234 46 5713 20 222 3043 50 2690 9089 25;These amendments deal with the social economy and the need to provide social risk capital and support financially local schemes to develop employment opportunities and strengthen social cohesion . ;1471 1302 321 46 4 2253 1809 53 4 789 37 1692 2253 4073 652 53 133 6402 1724 3769 37 3344 1150 1830 53 2529 2253 1786 26;It is social economy and need Union specific to currently of and vindication provide support for of local programmes and of the social cohesion . ;27 28 2253 1809 53 789 276 428 37 306 12 53 19284 1692 133 61 12 1724 1325 53 12 4 2253 1786 26;5.010337243915689e-23;1;2
Die genannten Änderungsanträge decken sich mit der vom Parlament vertretenen Ansicht , daß die soziale Ausgrenzung ein ernstes Problem darstellt , das konstruktive Maßnahmen erfordert . ;37 3092 1325 15682 180 131 5 743 63 5569 480 14 30 16 2395 4287 67 2965 116 4178 14 15 4757 179 5122 25;These amendments also fit in with this Parliament s view that social exclusion is a serious issue needing constructive action . ;1471 1302 342 5299 3 46 124 64 24 277 31 2253 4008 28 35 860 216 13764 3839 188 26;The above amendments the was that the social exclusion serious problem take constructive requires . ;226 3862 1302 4 834 31 4 2253 4008 860 123 689 3839 1066 26;3.554788858068722e-16;1;3
Wir hoffen , daß diejenigen , die eine Ablehnung dieser Änderungsanträge in Betracht ziehen , sowohl dem Parlament als auch ihren Arbeit suchenden Bürgern triftige Gründe für ihre Entscheidung nennen können . ;129 130 14 30 1351 14 16 211 5522 82 1325 4 4496 3640 14 1051 61 63 354 188 762 223 0 319 0 1623 32 807 809 4726 311 25;We hope that those considering rejection of these amendments have very powerful reasons to offer to both Parliament and their citizens who are seeking employment . ;40 136 31 1241 5353 5884 12 84 1302 113 372 4318 1375 37 1311 37 593 64 53 111 333 287 41 2038 1150 26;We hope that those who rejection this request in consider both Parliament as the to years commercial freedom reason for . ;40 136 31 1241 287 5884 124 1833 3 109 593 64 21 4 37 397 132 326 979 61 26;6.408551706531168e-26;1;3
Die Vorschläge der Kommission beziehen sich auf die vier Pfeiler der Beschäftigungsstrategie und die fünf Aktionsbereiche des Europäischen Sozialfonds . ;37 238 5 219 8405 180 9 16 712 3172 5 5152 20 16 384 0 50 62 15257 25;The Commission proposals refer to the four pillars of employment strategy and the five fields of action of the European Social Fund . ;226 227 248 437 37 4 721 5212 12 1150 1272 53 4 396 3314 12 188 12 4 193 4319 2561 26;The proposals Commission four pillar of the and five of the European Social Fund . ;226 248 227 721 2920 12 4 53 396 12 4 193 4319 2561 26;3.2670933857250515e-13;1;3
Wir hoffen , daß uns die Kommission davon überzeugen kann , daß es sich dabei lediglich um ein Versehen handelt , das umgehend korrigiert wird . ;129 130 14 30 285 16 219 921 4687 371 14 30 27 180 875 3333 390 67 0 2592 14 15 6097 7529 139 25;We hope that the Commission can reassure us that this was an oversight which is now being dealt with constructively . ;40 136 31 4 227 6 1949 295 31 124 834 13 4964 15 28 362 313 2085 46 10825 26;We hope that Commission that a . ;40 136 31 227 31 35 26;3.180222492219186e-16;1;3
Ich möchte allerdings an dieser Stelle hervorheben , daß uns dieser Ausgangspunkt die vor uns stehenden Herausforderungen aufzeigt angesichts der Veränderungen in den wirtschaftlichen Tätigkeiten aller Art infolge der schwindenden Bedeutung des Landwirtschaftssektors innerhalb der verschiedenen Einkommensquellen der ländlichen Gesellschaft die Bevölkerung im ländlichen Raum zu halten . ;107 108 304 113 82 4162 5145 14 30 285 82 2260 16 96 285 4156 2797 17063 1600 5 1013 4 33 1221 4697 958 2121 12643 5 0 1337 50 0 631 5 59 13193 5 1841 423 16 2246 73 1841 314 28 41 25;I would like to point out , however , that this starting point indicates to us the challenges which face us maintaining a population in rural areas , given the changes taking place in all types of economic activity owing to agriculture s increasing lack of importance amongst the various sources of income for rural society . ;117 427 118 37 1089 1073 20 693 20 31 124 2138 1089 2413 37 295 4 2591 15 1587 295 2790 35 2804 3 1760 425 20 1101 4 658 594 856 3 223 6065 12 623 2408 8081 37 2933 24 1190 2520 12 549 2037 4 59 1274 12 4407 61 1760 2502 26;However , I would like this that us meet challenges facing the , in view the change in the economic any the of within different rural society . ;843 20 117 427 118 124 31 295 2550 2591 1159 4 20 3 277 4 140 3 4 623 452 4 12 561 932 1760 2502 26;4.7174287293198534e-36;1;3
