Wiederaufnahme der Sitzungsperiode ;81 5 1642;Resumption of the session ;8645 12 4 1607;Resumption of the session ;8645 12 4 1607;0.07107778819119025;1;1
Wie können wir sicherstellen , daß unrechtmäßige staatliche Beihilfen zurückgezahlt werden ? ;282 311 42 3140 14 30 0 1756 2613 12061 115 554;How do we ensure that unlawful state aid is paid back ? ;1813 580 318 770 31 5290 39 1207 28 1680 424 577;State ;1678;3.4069104932794893e-07;3;1
Das ist der richtige Weg , um gleichartige Wettbewerbsbedingungen zu schaffen . ;157 7 5 5457 1037 14 390 0 8622 28 2299 25;This is the way forward if we are to ensure uniform conditions of competition . ;162 28 4 486 1885 121 318 41 37 770 6144 258 12 1876 26;This is the right way to takes level playing field . ;162 28 4 871 486 37 1012 648 9390 1498 26;7.088943504327317e-07;1;2
Herr Präsident , Herr Kommissar , wir haben ganz einfach zwei Fragen zu beantworten . ;53 54 14 53 1177 14 42 95 109 1717 372 442 28 468 25;Mr President , Commissioner , there are just two questions which must be answered . ;47 58 20 1168 20 672 41 340 386 312 15 347 8 7066 26;Mr President , Mr Commissioner , we most two questions . ;47 58 20 47 1168 20 318 304 386 312 26;2.923249778170393e-06;1;2
Wir sehen darin zwar eine gewisse Gefahr , werden aber trotzdem dafür stimmen , denn wir sehen ein , daß die Kommission nicht alles machen kann . ;129 504 650 843 211 8006 1606 14 115 383 5498 938 2276 14 568 42 504 67 14 30 16 219 315 406 397 371 25;We feel this is relatively dangerous , but all the same we shall vote in favour of it because we recognise that the Commission cannot do everything . ;40 853 124 28 5619 1453 20 322 223 4 962 318 331 1181 3 1015 12 86 481 318 2485 31 4 227 684 580 2046 26;We a certain fact but will vote danger because we that the Commission make not everything . ;40 35 394 531 322 125 1181 1984 481 318 31 4 227 119 77 2046 26;5.825460526104942e-14;1;4
Herr Präsident , wieder einmal debattieren wir über die Wettbewerbspolitik der Europäischen Union . ;53 54 14 91 627 837 42 153 16 7625 5 62 266 25;Mr President , once again we are debating the European Union s competition policy . ;47 58 20 73 1301 318 41 859 4 193 276 24 1876 552 26;Mr President , discussing the competition policy European Union . ;47 58 20 5904 4 1876 552 193 276 26;2.960423852725011e-06;1;2
Sollten wir nicht eigentlich eher darüber diskutieren ? ;5356 42 315 695 987 1912 739 554;Should we not be discussing this issue ? ;1892 318 77 8 5904 124 216 577;If we not all we debate ? ;324 318 77 223 318 269 577;0.0001066008516654728;1;1
Andererseits führt der Abbau Hunderttausender von Arbeitsplätzen zu einem explosionsartigen Anstieg der Arbeitslosigkeit . ;5539 1573 5 2912 0 46 2954 28 48 0 7595 5 1983 25;At the same time , unemployment is spiralling as a result of the loss of hundreds of thousands of jobs . ;127 4 962 398 20 1896 28 22149 21 35 1291 12 4 9525 12 4021 12 3746 12 2740 26;On the reduce job other hand ;1906 4 2701 1963 731 728;1.7250671638145294e-10;2;1
Hierzu hat auch die Wettbewerbspolitik im Rahmen dieser Möglichkeiten beigetragen . ;11126 120 188 16 7625 73 537 82 1740 3088 25;The competition policy has , as far as these resources permitted , contributed to this event . ;226 1876 552 76 20 21 1098 21 84 300 9430 20 2030 37 124 453 26;For this also competition policy this . ;1671 124 342 1876 552 124 26;1.4417083870311098e-07;1;1
Herr Präsident , Herr Kommissar , werte Kolleginnen und Kollegen ! Wir sehen das Weißbuch der Kommission über den Wettbewerb im wesentlichen positiv , insbesondere was die Abschaffung des Anmelde- und Genehmigungssystems betrifft , haben aber diesbezüglich auch einige Bedenken . ;53 54 14 53 1177 14 55 56 20 57 58 129 504 15 4509 5 219 153 33 1959 73 2899 1286 14 185 184 16 4750 50 0 20 0 474 14 95 383 1986 188 146 577 25;Mr President , Commissioner , we have a basically positive view of the Commission s White Paper on competition , particularly as regards the abolition of the system of notification and authorisation , but we are also puzzled by several things . ;47 58 20 1168 20 318 113 35 3848 485 277 12 4 227 24 4209 4210 82 1876 20 480 21 2429 4 4428 12 4 848 12 11791 53 2135 20 322 318 41 342 35700 10 182 1103 26;Mr President , Mr Commissioner , ladies and gentlemen , we the White Paper Commission the competition welcomed essentially , especially abolition the the and is , but have clearer ;47 58 20 47 1168 20 1169 53 1170 20 318 4 4209 4210 227 4 1876 5751 2782 20 944 4428 4 4 53 28 20 322 113 2184;7.148829918338512e-20;2;2
Die jetzt vorgesehenen Maßnahmen sind wohl sehr wichtig , aber noch nicht ausreichend . ;37 949 1603 179 87 784 510 1047 14 383 613 315 4169 25;What is being done may well be very important , but it is still not sufficient . ;811 28 313 460 319 22 8 372 183 20 322 86 28 639 77 1758 26;I think The measures envisaged are very important but sufficient . ;117 377 226 644 1913 41 372 183 322 1758 26;4.914979866016788e-07;1;1
Den Änderungsanträgen 6 und 7 des Berichterstatters sollte deshalb zugestimmt werden . ;3636 1387 770 20 771 50 6148 694 1520 5500 115 25;The rapporteur s Amendments Nos 6 and 7 , therefore , deserve our support . ;226 1287 24 2145 2146 785 53 786 20 29 20 2891 154 133 26;Amendments Nos 6 six propose and 7 of the rapporteur should be . ;2145 2146 785 3478 2879 53 786 12 4 1287 33 8 26;0.00011197262115457681;1;1
Verwundbare Menschen müssen immer herhalten . ;0 1246 317 671 0 25;Vulnerable people find themselves hardest hit . ;0 420 210 2941 8611 4023 26;People must . ;3418 347 26;0.00015427070617489428;1;3
Das geht auf Kosten der Rechtssicherheit für die Unternehmen . ;157 417 9 2143 5 8992 32 16 1760 25;This would be at the expense of legal certainty within industry . ;162 427 8 242 4 4406 12 263 5223 561 3147 26;This is costs of legal certainty for companies . ;162 28 2233 12 263 5223 61 1434 26;6.053721650281275e-05;1;1
Wie steht der Rat dazu , und ist der Herr Kommissar bereit , diese Punkte noch einmal gründlich zu überdenken ? ;282 36 5 377 1064 14 20 7 5 53 1177 2519 14 127 400 613 627 7080 28 6865 554;What is the Council s opinion on this and is the Commissioner prepared to completely reconsider these points ? ;811 28 4 143 24 492 82 124 53 28 4 1168 4053 37 2337 6947 84 199 577;How is the Council opinion on this , and is the Commissioner reconsider prepared points ? ;1813 28 4 143 492 82 124 20 53 28 4 1168 6947 4053 199 577;6.449034153864732e-11;1;2
Es liefert eine gute Diskussionsgrundlage und ist insofern zu begrüßen . ;416 3630 211 2066 0 20 7 6937 28 29 25;It forms a sound basis for discussion and is to be welcomed in this sense . ;27 1086 35 1364 264 61 1442 53 28 37 8 5751 3 124 1166 26;It provides a good and is . ;27 4789 35 30 53 28 26;2.1002187090480854e-05;1;2
Ich verstehe die Ausgangspunkte der Verfasser und stimme ihnen zu . ;107 1827 16 0 5 3361 20 1626 150 28 25;I understand where the authors are coming from and I share their views . ;117 903 1042 4 9373 41 3231 186 53 117 782 111 155 26;I understand the and them to . ;117 903 4 53 161 37 26;1.7425734958237434e-05;1;3
Zunächst in bezug auf die Kohärenz der Anwendung der Politik . ;1457 4 237 9 16 2750 5 3282 5 322 25;Firstly , these relate to the coherence of the policy s application . ;3579 20 84 2286 37 4 2601 12 4 552 24 2985 26;first in of applying consistency policy . ;457 3 12 4820 3039 552 26;1.524637721668096e-08;1;1
Grundsätzlich bin ich durchaus für kulturelle Vielfalt , nicht aber auf der Ebene der Wettbewerbskultur im Binnenmarkt . ;14948 675 210 2160 32 562 1021 14 315 383 9 5 635 5 0 73 1137 25;In general , I am a great defender of cultural diversity but not in terms of competitiveness within the internal market . ;451 1770 20 117 681 35 320 12718 12 585 1022 322 77 3 1854 12 4002 561 4 1402 1266 26;I In principle fully European cultural . ;117 451 463 1186 193 585 26;1.1688555821893566e-10;3;2
Auch soll die Kommission ein Evokationsrecht haben und den nationalen Wettbewerbsbehörden mit Leitlinien zur Seite stehen . ;892 329 16 219 67 0 95 20 33 300 0 131 1683 222 357 792 25;The Commission is also said to have the right of evocation and can give guidelines to the national competition authorities . ;226 227 28 342 532 37 113 4 871 12 0 53 6 477 1659 37 4 316 1876 537 26;We also Commission have a and national . ;40 342 227 113 35 53 316 26;1.0815156305811911e-09;1;1
Sie befinden sich sozusagen noch in der Trainingsphase . ;394 626 180 7270 613 4 5 0 25;They are still in training , as it were . ;851 41 639 3 1815 20 21 86 114 26;They are to speak in . in . ;851 41 37 1640 3 26 3 26;5.4871944317779975e-05;1;2
Eine Reform dieses Punktes war daher ebenfalls erforderlich . ;1517 956 207 16443 818 1138 1437 2730 25;A reform of this point was therefore also necessary . ;1999 965 12 124 1089 834 29 342 299 26;A reform this point was therefore also . ;1999 965 124 1089 834 29 342 26;0.002454384464105316;1;2
Es war also notwendig , diesen Weg weiterzubeschreiten und zu fördern . ;416 818 720 1853 14 313 1037 0 20 28 1835 25;It was therefore necessary to facilitate this approach . ;27 834 29 299 37 1955 124 1805 26;It was necessary and this . ;27 834 299 53 124 26;1.4395387889357345e-06;1;2
Es war also notwendig , die wirtschaftliche Analyse einzuführen . ;416 818 720 1853 14 16 3675 4265 7355 25;It was therefore necessary to introduce an economic analysis . ;27 834 29 299 37 2327 13 623 256 26;It was necessary analysis ;27 834 299 256;2.522501454588254e-07;2;2
Das Weißbuch verfolgt die Absicht , diese Probleme zu lösen , und deshalb unterstützen wir seine Vorschläge . ;157 4509 3004 16 1516 14 127 374 28 3252 14 20 1520 765 42 164 238 25;The White Paper intends to resolve these problems and we therefore support these proposals . ;226 4209 4210 247 37 5218 84 388 53 318 29 133 84 248 26;The White Paper the solve intention problems and we support ;226 4209 4210 4 2998 1494 388 53 318 133;7.309455868189692e-11;2;1
In dieser Hinsicht werden wir den Bericht unterstützen . ;437 82 2779 115 42 33 1506 765 25;For these reasons , we are going to vote in favour of the report . ;1671 84 1375 20 318 41 2335 37 1181 3 1015 12 4 1132 26;In this respect , support report . ;451 124 1032 20 133 1132 26;7.856069113583157e-05;1;2
Herr Präsident ! Ich möchte zunächst meine Anerkennung gegenüber der Kommission für die Verbesserung zum Ausdruck bringen , die der 28 . Bericht über die Wettbewerbspolitik in der Union im Vergleich zu den vorhergegangenen Berichten darstellt . ;53 54 58 107 108 2093 836 6257 136 5 219 32 16 2796 587 811 633 14 16 5 8580 25 1506 153 16 7625 4 5 266 73 3409 28 33 0 5131 4178 25;Mr President , I would like firstly to express my appreciation to the Commission for the improvement represented by the XXVIIIth report on competition policy in the Union , when compared to previous reports . ;47 58 20 117 427 118 1399 37 1307 844 11143 37 4 227 61 4 1309 4262 10 4 0 1132 82 1876 552 3 4 276 20 363 3164 37 1831 4386 26;Mr President , I would like begin by thanking my to the Commission to improvement . Report to the the competition policy in Union in the reports . ;47 58 20 117 427 118 824 10 4921 844 37 4 227 37 1309 26 1650 37 4 4 1876 552 3 276 3 4 4386 26;1.0199215243329564e-21;1;2
Ich möchte ferner seiner Bemerkung über die Notwendigkeit , den Regionen - wie dem Baskenland , das ich vertrete - einen Handlungsspielraum auf der Grundlage des Subsidiaritätsprinzips einzuräumen , voll beipflichten . ;107 108 6590 696 3310 153 16 1746 14 33 1692 625 420 61 5606 14 15 210 7294 625 232 7418 9 5 10 50 8220 8762 14 6075 8154 25;I would also like to fully support his comments on the need to allow the regions - such as the Basque Country , which I represent - a margin for action , by virtue of the principle of subsidiarity . ;117 427 342 118 37 1186 133 706 1334 82 4 789 37 459 4 1723 638 972 21 4 1547 3233 20 15 117 68 638 35 6717 61 188 20 10 6184 12 4 463 12 464 26;I would like also comment need to , regions - Basque as I represent - margin for a of the subsidiarity principle endorse fully . ;117 427 118 342 1487 789 37 20 1723 638 1547 21 117 68 638 6717 61 35 12 4 464 463 1187 1186 26;5.829426733549018e-14;1;2
Die Vollendung des Binnenmarktes ist nämlich noch nicht abgeschlossen . ;37 11379 50 2571 7 681 613 315 2771 25;The truth is that the single market is not yet complete . ;226 2471 28 31 4 1693 1266 28 77 418 1993 26;The complete of the internal market is not ready . ;226 1993 12 4 1402 1266 28 77 700 26;0.00038573713269843507;1;2
Tagtäglich werden wir aufgefordert , uns für ein größeres und vertieftes Europa einzusetzen . ;0 115 42 3448 14 285 32 67 10757 20 0 365 8732 25;We daily hear the need to promote a wider and deeper Europe . ;40 6451 2728 4 789 37 2710 35 2993 53 3605 135 26;will will being asked to and more Europe on . ;125 125 313 314 37 53 65 135 82 26;5.64607650633089e-07;1;2
Ein Blick auf die nationalen , regionalen und lokalen Hindernisse , die das Funktionieren eines wirklichen europäischen Binnenmarktes auch weiterhin behindern , zeigt , daß es sich dabei vielfach um leere Worte handelt . ;1 5814 9 16 300 14 3183 20 1754 86 14 16 15 1127 11 3253 779 2571 188 1400 6154 14 1533 14 30 27 180 875 5575 390 4795 2083 2592 25;But all this , in effect , is so much rhetoric when we look at the national , regional and local obstacles which continue to block the operation of a true European single market . ;1846 223 124 20 3 2454 20 28 1097 781 5688 363 318 690 242 4 316 20 1276 53 1724 88 15 268 37 9317 4 1119 12 35 87 193 1693 1266 26;A as look at national , regional and local continue sound of shows single functioning genuine European market that can often more as to empty words . ;1999 21 690 242 316 20 1276 53 1724 268 1364 12 5083 1693 2395 4549 193 1266 31 6 1711 65 21 37 4463 1981 26;8.07211707261666e-19;1;2
Dies ist der Zusammenhang , in den ich meine Überlegungen zu den Vorschlägen der Kommission stellen will . ;1045 7 5 931 14 4 33 210 836 2305 28 33 2033 5 219 2117 236 25;That is the context in which I want to consider the Commission s proposals . ;1014 28 4 946 3 15 117 738 37 109 4 227 24 248 26;This is the I comments the proposals of the Commission . ;162 28 4 117 1334 4 248 12 4 227 26;9.475171920942805e-08;1;2
Damit hat sich unser Berichterstatter im Ausschuß für Wirtschaft und Währung , Herr von Wogau , beschäftigt . ;1528 120 180 827 1302 73 1052 32 1168 20 3316 14 53 46 4054 14 1512 25;That is something that has been done by our rapporteur on the Committee for Economic and Monetary Affairs , Mr von Wogau . ;1014 28 2472 31 76 78 460 10 154 1287 82 4 1046 61 5094 53 2560 1048 20 47 3777 3778 26;This our rapporteur in Committee on for and Monetary Affairs Mr von Wogau , . ;162 154 1287 3 1046 82 61 53 2560 1048 47 3777 3778 20 26;2.044745478967544e-09;1;2
Er stellte vorhin fest , daß der Bericht die Zustimmung der überwältigenden Mehrheit hatte , meine Zustimmung hat er allerdings nicht . ;693 7221 2003 1241 14 30 5 1506 16 1001 5 4837 986 2441 14 836 1001 120 700 304 315 25;He mentioned earlier that the report was carried with a significant majority but not with my support . ;703 546 414 31 4 1132 834 2165 46 35 1278 985 322 77 46 844 133 26;However , there It mentioned earlier that the report has the overwhelming majority it does not . ;843 20 672 27 546 414 31 4 1132 76 4 13845 985 86 456 77 26;1.6609817700759556e-10;1;3
Erstens besteht die Gefahr einer Renationalisierung der Wettbewerbspolitik . ;3831 2137 16 1606 456 2355 5 7625 25;The first is the potential for renationalisation of competition policy . ;226 457 28 4 3446 61 2222 12 1876 552 26;Firstly , is the risk competition policy ;3579 20 28 4 4073 1876 552;0.0001227052239264119;2;1
Ich weiß , daß die Kommission ganz anders denkt , dennoch besteht diese Gefahr . ;107 753 14 30 16 219 109 3918 13074 14 4519 2137 127 1606 25;I know that the Commission is set against this , but the potential exists . ;117 335 31 4 227 28 115 177 124 20 322 4 3446 2534 26;I know that the Commission , , there is this danger . ;117 335 31 4 227 20 20 672 28 124 1984 26;1.4270656911582152e-06;1;2
